BodyCOGlab_X,BodyCOGlab_Y,BodyCOGlab_Z,RANKLE_JC_X,RANKLE_JC_Y,RANKLE_JC_Z,RKNEE_JC_X,RKNEE_JC_Y,RKNEE_JC_Z,RHIP_JC_X,RHIP_JC_Y,RHIP_JC_Z,LANKLE_JC_X,LANKLE_JC_Y,LANKLE_JC_Z,LKNEE_JC_X,LKNEE_JC_Y,LKNEE_JC_Z,LHIP_JC_X,LHIP_JC_Y,LHIP_JC_Z,LSHOULDER_JC_X,LSHOULDER_JC_Y,LSHOULDER_JC_Z,RSHOULDER_JC_X,RSHOULDER_JC_Y,RSHOULDER_JC_Z
0.0,0.0,0.0,-0.10030370950698853,0.0690164566040039,-0.8716856837272644,-0.10271340608596802,0.013143539428710938,-0.4607135057449341,-0.08201324939727783,-0.004486560821533203,-0.0009799003601074219,0.11512881517410278,0.06670284271240234,-0.8672079741954803,0.11436611413955688,-0.0005197525024414062,-0.46226775646209717,0.09427767992019653,0.0218353271484375,0.004482269287109375,0.1352120041847229,-0.03384828567504883,0.5120567083358765,-0.15676969289779663,-0.044002532958984375,0.5053136348724365
0.0,0.0,0.0,-0.10052961111068726,0.06923770904541016,-0.8715295195579529,-0.10274100303649902,0.013100147247314453,-0.4607272744178772,-0.0820121169090271,-0.004486083984375,-0.0009953975677490234,0.11553454399108887,0.06715011596679688,-0.8669482469558716,0.11433243751525879,-0.0004901885986328125,-0.462274968624115,0.09428906440734863,0.021787166595458984,0.004431605339050293,0.1352236270904541,-0.033847808837890625,0.5120968818664551,-0.15676140785217285,-0.04391336441040039,0.5053606033325195
0.0,0.0,0.0,-0.10075312852859497,0.06945657730102539,-0.8713735938072205,-0.10277014970779419,0.013057231903076172,-0.4607399106025696,-0.08200997114181519,-0.004485130310058594,-0.0010110139846801758,0.11592996120452881,0.06758451461791992,-0.8666979074478149,0.11430156230926514,-0.00046062469482421875,-0.4622807502746582,0.09430038928985596,0.021738052368164062,0.004379987716674805,0.13523471355438232,-0.0338444709777832,0.5121363401412964,-0.15675342082977295,-0.0438232421875,0.5054064989089966
0.0,0.0,0.0,-0.10096567869186401,0.06966733932495117,-0.8712213039398193,-0.10280174016952515,0.013012886047363281,-0.4607502818107605,-0.08200609683990479,-0.0044841766357421875,-0.0010263919830322266,0.11629575490951538,0.06798171997070312,-0.8664690256118774,0.11427611112594604,-0.0004315376281738281,-0.462283730506897,0.09431225061416626,0.02168750762939453,0.004328727722167969,0.13524514436721802,-0.033832550048828125,0.5121749639511108,-0.1567457914352417,-0.0437312126159668,0.505450963973999
0.0,0.0,0.0,-0.101157546043396,0.06985998153686523,-0.8710793852806091,-0.10283553600311279,0.01297140121459961,-0.46075868606567383,-0.0820000171661377,-0.004483222961425781,-0.0010417699813842773,0.11661136150360107,0.06832027435302734,-0.8662742376327515,0.1142573356628418,-0.00040531158447265625,-0.4622838497161865,0.09432446956634521,0.02163553237915039,0.004279613494873047,0.13525474071502686,-0.033806800842285156,0.512211799621582,-0.15673869848251343,-0.04363679885864258,0.5054924488067627
0.0,0.0,0.0,-0.10132461786270142,0.07002449035644531,-0.8709537982940674,-0.1028715968132019,0.012933731079101562,-0.46076494455337524,-0.08199244737625122,-0.004483222961425781,-0.0010582208633422852,0.1168622374534607,0.0685873031616211,-0.8661210238933563,0.11424559354782104,-0.0003848075866699219,-0.4622824192047119,0.09433680772781372,0.021581172943115234,0.004235625267028809,0.1352636218070984,-0.03376340866088867,0.5122466087341309,-0.15673160552978516,-0.04354143142700195,0.505530834197998
0.0,0.0,0.0,-0.10146862268447876,0.07015752792358398,-0.8708472847938538,-0.10290771722793579,0.012905120849609375,-0.4607706665992737,-0.08198422193527222,-0.0044841766357421875,-0.0010761022567749023,0.11704564094543457,0.06878137588500977,-0.8660098910331726,0.11423897743225098,-0.000370025634765625,-0.4622812271118164,0.09434843063354492,0.02152538299560547,0.004199028015136719,0.13527250289916992,-0.03370237350463867,0.5122789144515991,-0.1567239761352539,-0.04344606399536133,0.5055663585662842
0.0,0.0,0.0,-0.10159528255462646,0.07025861740112305,-0.870760053396225,-0.10294252634048462,0.01288604736328125,-0.4607764482498169,-0.08197641372680664,-0.004487037658691406,-0.0010955333709716797,0.11716806888580322,0.06891107559204102,-0.8659359812736511,0.11423695087432861,-0.000362396240234375,-0.4622819423675537,0.09435892105102539,0.02146768569946289,0.004169940948486328,0.13528192043304443,-0.03362703323364258,0.5123083591461182,-0.15671521425247192,-0.043351173400878906,0.5055992603302002
0.0,0.0,0.0,-0.10170954465866089,0.07033109664916992,-0.8706903755664825,-0.10297489166259766,0.01287698745727539,-0.4607830047607422,-0.08196985721588135,-0.004490852355957031,-0.0011162757873535156,0.1172410249710083,0.06898880004882812,-0.8658918142318726,0.11423790454864502,-0.0003604888916015625,-0.4622853398323059,0.0943681001663208,0.02140951156616211,0.004147887229919434,0.13529253005981445,-0.0335383415222168,0.5123357772827148,-0.15670490264892578,-0.04325723648071289,0.5056304931640625
0.0,0.0,0.0,-0.10181504487991333,0.07038021087646484,-0.8706357181072235,-0.10300451517105103,0.012875556945800781,-0.4607906937599182,-0.08196520805358887,-0.004496574401855469,-0.0011382102966308594,0.1172754168510437,0.06902837753295898,-0.865869790315628,0.11424106359481812,-0.000362396240234375,-0.4622928500175476,0.09437638521194458,0.021350383758544922,0.004130840301513672,0.13530439138412476,-0.033440589904785156,0.5123610496520996,-0.1566929817199707,-0.043164730072021484,0.5056606531143188
0.0,0.0,0.0,-0.10191500186920166,0.07041263580322266,-0.8705929219722748,-0.10303181409835815,0.012881755828857422,-0.4607996940612793,-0.08196264505386353,-0.004502296447753906,-0.0011603832244873047,0.11727875471115112,0.06904220581054688,-0.8658641874790192,0.11424583196640015,-0.0003666877746582031,-0.46230441331863403,0.09438377618789673,0.021290302276611328,0.004117488861083984,0.13531774282455444,-0.03333759307861328,0.5123847723007202,-0.1566794514656067,-0.04307270050048828,0.5056905746459961
0.0,0.0,0.0,-0.10201185941696167,0.07043170928955078,-0.8705596029758453,-0.10305726528167725,0.01289224624633789,-0.4608098864555359,-0.08196240663528442,-0.004507541656494141,-0.0011824369430541992,0.11725598573684692,0.06903648376464844,-0.8658706545829773,0.11425119638442993,-0.00037097930908203125,-0.4623202085494995,0.09439104795455933,0.02123117446899414,0.004105806350708008,0.1353324055671692,-0.033231258392333984,0.5124077796936035,-0.15666437149047852,-0.042981624603271484,0.5057212114334106
0.0,0.0,0.0,-0.10210472345352173,0.07044124603271484,-0.8705335855484009,-0.10308122634887695,0.012905120849609375,-0.46082043647766113,-0.08196383714675903,-0.004512310028076172,-0.001204371452331543,0.11721205711364746,0.06901884078979492,-0.8658855557441711,0.11425697803497314,-0.0003752708435058594,-0.4623394012451172,0.0943983793258667,0.02117156982421875,0.004094243049621582,0.13534843921661377,-0.03312349319458008,0.5124303102493286,-0.15664803981781006,-0.04289102554321289,0.505752682685852
0.0,0.0,0.0,-0.10218983888626099,0.07044458389282227,-0.8705146908760071,-0.10310423374176025,0.012920379638671875,-0.46083152294158936,-0.0819670557975769,-0.004518032073974609,-0.0012260675430297852,0.11715185642242432,0.06899595260620117,-0.8659059107303619,0.11426222324371338,-0.000377655029296875,-0.4623621702194214,0.09440600872039795,0.021112442016601562,0.0040814876556396484,0.13536548614501953,-0.03301715850830078,0.5124528408050537,-0.15663063526153564,-0.0428004264831543,0.5057855844497681
0.0,0.0,0.0,-0.1022646427154541,0.07044172286987305,-0.8705037534236908,-0.10312652587890625,0.012935638427734375,-0.4608425498008728,-0.08197152614593506,-0.004523754119873047,-0.0012476444244384766,0.11708390712738037,0.0689692497253418,-0.8659300208091736,0.11426436901092529,-0.0003795623779296875,-0.46238869428634644,0.09441399574279785,0.021053314208984375,0.004066109657287598,0.1353832483291626,-0.03291177749633789,0.512475848197937,-0.15661263465881348,-0.0427093505859375,0.5058196783065796
0.0,0.0,0.0,-0.10232877731323242,0.0704355239868164,-0.8705005049705505,-0.10314851999282837,0.012951374053955078,-0.46085286140441895,-0.08197760581970215,-0.004530429840087891,-0.001269221305847168,0.11701416969299316,0.06894350051879883,-0.8659561276435852,0.11426198482513428,-0.0003800392150878906,-0.46241873502731323,0.09442174434661865,0.02099323272705078,0.0040471553802490234,0.13540136814117432,-0.03280782699584961,0.5124998092651367,-0.1565943956375122,-0.04261589050292969,0.5058553218841553
0.0,0.0,0.0,-0.10238415002822876,0.07042884826660156,-0.8705037236213684,-0.10316967964172363,0.012964248657226562,-0.46086227893829346,-0.08198541402816772,-0.004539012908935547,-0.0012905597686767578,0.11694687604904175,0.06892108917236328,-0.8659827709197998,0.11425381898880005,-0.0003781318664550781,-0.46245235204696655,0.09442895650863647,0.020932674407958984,0.004024028778076172,0.135420024394989,-0.032704830169677734,0.5125248432159424,-0.15657591819763184,-0.04251909255981445,0.5058921575546265
0.0,0.0,0.0,-0.10243344306945801,0.07042121887207031,-0.870511531829834,-0.10319054126739502,0.012974739074707031,-0.46087074279785156,-0.08199518918991089,-0.004548549652099609,-0.0013117790222167969,0.11688500642776489,0.06890058517456055,-0.8660096526145935,0.11423975229263306,-0.0003781318664550781,-0.46248841285705566,0.09443563222885132,0.020869731903076172,0.003997206687927246,0.1354387402534485,-0.03260326385498047,0.5125511884689331,-0.1565573811531067,-0.04241752624511719,0.5059300661087036
0.0,0.0,0.0,-0.10248029232025146,0.07041501998901367,-0.8705224394798279,-0.10321044921875,0.01297903060913086,-0.46087807416915894,-0.08200716972351074,-0.004559993743896484,-0.0013332366943359375,0.11682897806167603,0.06888389587402344,-0.8660362958908081,0.11422032117843628,-0.0003771781921386719,-0.4625256061553955,0.0944414734840393,0.02080535888671875,0.0039675235748291016,0.13545769453048706,-0.0325016975402832,0.5125784873962402,-0.1565389633178711,-0.04230928421020508,0.505968451499939
0.0,0.0,0.0,-0.10252499580383301,0.07041025161743164,-0.8705355525016785,-0.10322964191436768,0.012977123260498047,-0.4608856439590454,-0.08202087879180908,-0.004572391510009766,-0.0013551712036132812,0.11677950620651245,0.06886768341064453,-0.8660629689693451,0.11419671773910522,-0.0003795623779296875,-0.4625621438026428,0.0944470763206482,0.02073812484741211,0.003935456275939941,0.13547652959823608,-0.032399654388427734,0.5126065015792847,-0.15652084350585938,-0.042194366455078125,0.506007194519043
0.0,0.0,0.0,-0.10256713628768921,0.07040643692016602,-0.8705506026744843,-0.1032482385635376,0.012967109680175781,-0.4608936309814453,-0.08203625679016113,-0.0045871734619140625,-0.0013775825500488281,0.11673426628112793,0.06885337829589844,-0.8660892844200134,0.11417007446289062,-0.00038433074951171875,-0.4625965356826782,0.0944528579711914,0.020669937133789062,0.003902912139892578,0.13549458980560303,-0.032294273376464844,0.5126354694366455,-0.15650343894958496,-0.042072296142578125,0.5060455799102783
0.0,0.0,0.0,-0.10260540246963501,0.07040023803710938,-0.8705681562423706,-0.10326606035232544,0.01294851303100586,-0.4609031677246094,-0.08205300569534302,-0.004602909088134766,-0.001399993896484375,0.11669135093688965,0.06884050369262695,-0.866115540266037,0.11414206027984619,-0.000392913818359375,-0.46262824535369873,0.09445905685424805,0.020599365234375,0.003869771957397461,0.1355118751525879,-0.032184600830078125,0.5126652717590332,-0.15648704767227173,-0.04194307327270508,0.5060837268829346
0.0,0.0,0.0,-0.10263890027999878,0.07039403915405273,-0.8705885708332062,-0.10328257083892822,0.012919425964355469,-0.46091437339782715,-0.08207046985626221,-0.004619121551513672,-0.0014226436614990234,0.11664974689483643,0.06882667541503906,-0.8661424219608307,0.11411285400390625,-0.0004057884216308594,-0.46265721321105957,0.09446656703948975,0.020527362823486328,0.003836512565612793,0.1355278491973877,-0.03206777572631836,0.5126962661743164,-0.156471848487854,-0.041806697845458984,0.5061215162277222
0.0,0.0,0.0,-0.10266882181167603,0.07038545608520508,-0.8706117272377014,-0.10329824686050415,0.012880802154541016,-0.4609278440475464,-0.08208835124969482,-0.004636287689208984,-0.0014448165893554688,0.11660820245742798,0.06881237030029297,-0.8661694526672363,0.11408323049545288,-0.000423431396484375,-0.4626837372779846,0.09447568655014038,0.020453929901123047,0.0038034915924072266,0.13554269075393677,-0.03194379806518555,0.5127277374267578,-0.15645772218704224,-0.041665077209472656,0.5061590671539307
0.0,0.0,0.0,-0.10269469022750854,0.07037496566772461,-0.8706364631652832,-0.10331255197525024,0.0128326416015625,-0.4609435796737671,-0.08210611343383789,-0.004654884338378906,-0.0014661550521850586,0.11656665802001953,0.06880044937133789,-0.8661953210830688,0.11405372619628906,-0.00044345855712890625,-0.46270817518234253,0.09448707103729248,0.020379066467285156,0.0037717819213867188,0.13555634021759033,-0.03181266784667969,0.5127594470977783,-0.15644478797912598,-0.041516780853271484,0.5061960220336914
0.0,0.0,0.0,-0.10271739959716797,0.07036352157592773,-0.8706618547439575,-0.1033247709274292,0.012774944305419922,-0.4609612822532654,-0.08212321996688843,-0.004673480987548828,-0.0014870166778564453,0.11652547121047974,0.06878995895385742,-0.8662193417549133,0.11402541399002075,-0.0004673004150390625,-0.4627302885055542,0.09450095891952515,0.020302772521972656,0.003742694854736328,0.13556915521621704,-0.03167295455932617,0.5127909183502197,-0.15643256902694702,-0.04136371612548828,0.506232738494873
0.0,0.0,0.0,-0.10273909568786621,0.07035112380981445,-0.8706867396831512,-0.10333466529846191,0.012707710266113281,-0.4609805941581726,-0.08213913440704346,-0.0046939849853515625,-0.001507401466369629,0.1164853572845459,0.06878042221069336,-0.8662407100200653,0.11399829387664795,-0.0004935264587402344,-0.46275073289871216,0.09451711177825928,0.020223617553710938,0.0037163496017456055,0.1355811357498169,-0.03152656555175781,0.5128213167190552,-0.15642106533050537,-0.04120588302612305,0.5062685012817383
0.0,0.0,0.0,-0.10276263952255249,0.07033681869506836,-0.8707095384597778,-0.10334259271621704,0.01263284683227539,-0.46100014448165894,-0.08215343952178955,-0.0047149658203125,-0.0015270709991455078,0.11644631624221802,0.06877470016479492,-0.866257518529892,0.11397188901901245,-0.000522613525390625,-0.46276938915252686,0.09453505277633667,0.020141124725341797,0.003694295883178711,0.13559216260910034,-0.031374454498291016,0.5128508806228638,-0.15641045570373535,-0.041047096252441406,0.5063029527664185
0.0,0.0,0.0,-0.10278993844985962,0.07032394409179688,-0.8707291185855865,-0.10334843397140503,0.012552738189697266,-0.46101969480514526,-0.08216583728790283,-0.004736900329589844,-0.0015467405319213867,0.11641091108322144,0.06877279281616211,-0.8662693798542023,0.11394590139389038,-0.0005521774291992188,-0.4627872109413147,0.0945548415184021,0.02005624771118164,0.0036755800247192383,0.13560205698013306,-0.03121662139892578,0.5128791332244873,-0.1564006209373474,-0.04088640213012695,0.5063353776931763
0.0,0.0,0.0,-0.10282301902770996,0.07031106948852539,-0.8707443475723267,-0.10335332155227661,0.012467384338378906,-0.46103841066360474,-0.0821763277053833,-0.004759788513183594,-0.001566171646118164,0.1163797378540039,0.06877422332763672,-0.8662754893302917,0.11392009258270264,-0.000583648681640625,-0.46280425786972046,0.09457612037658691,0.01996755599975586,0.0036602020263671875,0.13561081886291504,-0.03105306625366211,0.5129071474075317,-0.1563919186592102,-0.0407257080078125,0.5063657760620117
0.0,0.0,0.0,-0.10286170244216919,0.0702981948852539,-0.8707548379898071,-0.1033582091331482,0.012379646301269531,-0.46105706691741943,-0.08218473196029663,-0.00478363037109375,-0.0015854835510253906,0.11635178327560425,0.06877708435058594,-0.8662773072719574,0.11389392614364624,-0.0006170272827148438,-0.46282076835632324,0.09459847211837769,0.01987743377685547,0.003647446632385254,0.13561862707138062,-0.03088665008544922,0.512934684753418,-0.15638387203216553,-0.04056692123413086,0.506394624710083
0.0,0.0,0.0,-0.10290420055389404,0.07028675079345703,-0.8707609474658966,-0.1033625602722168,0.012289047241210938,-0.461076021194458,-0.08219146728515625,-0.004806995391845703,-0.001604914665222168,0.11632424592971802,0.06878137588500977,-0.8662763237953186,0.11386698484420776,-0.0006513595581054688,-0.46283745765686035,0.09462100267410278,0.01978778839111328,0.003636002540588379,0.1356258988380432,-0.030719280242919922,0.5129618644714355,-0.1563761830329895,-0.04041004180908203,0.5064222812652588
0.0,0.0,0.0,-0.10294872522354126,0.07027530670166016,-0.8707634806632996,-0.10336679220199585,0.01219797134399414,-0.4610956311225891,-0.08219647407531738,-0.004829883575439453,-0.0016238689422607422,0.1162954568862915,0.0687856674194336,-0.8662738502025604,0.11383998394012451,-0.0006866455078125,-0.462854266166687,0.0946429967880249,0.019700050354003906,0.0036247968673706055,0.13563311100006104,-0.030552387237548828,0.5129886865615845,-0.15636861324310303,-0.040256500244140625,0.5064495801925659
0.0,0.0,0.0,-0.10299384593963623,0.07026481628417969,-0.8707633912563324,-0.1033707857131958,0.012105941772460938,-0.4611150622367859,-0.08220010995864868,-0.004852771759033203,-0.0016418695449829102,0.11626559495925903,0.06878900527954102,-0.8662706911563873,0.11381262540817261,-0.0007224082946777344,-0.46287137269973755,0.09466356039047241,0.019616127014160156,0.0036122798919677734,0.1356402039527893,-0.030388355255126953,0.5130147933959961,-0.15636110305786133,-0.04010486602783203,0.5064764022827148
0.0,0.0,0.0,-0.1030387282371521,0.07025289535522461,-0.870761513710022,-0.10337471961975098,0.012013912200927734,-0.4611339569091797,-0.08220183849334717,-0.004876136779785156,-0.001658797264099121,0.11623591184616089,0.06879234313964844,-0.8662665784358978,0.11378711462020874,-0.0007596015930175781,-0.4628886580467224,0.09468239545822144,0.019536972045898438,0.003597855567932129,0.1356472373008728,-0.03022909164428711,0.5130398273468018,-0.15635377168655396,-0.03995466232299805,0.5065034627914429
0.0,0.0,0.0,-0.10308265686035156,0.07024097442626953,-0.8707576990127563,-0.10337835550308228,0.011920928955078125,-0.4611518979072571,-0.08220165967941284,-0.004901409149169922,-0.001674056053161621,0.11620712280273438,0.06879472732543945,-0.8662611842155457,0.11376297473907471,-0.0007996559143066406,-0.46290576457977295,0.09469914436340332,0.019462108612060547,0.0035812854766845703,0.13565433025360107,-0.0300750732421875,0.513062596321106,-0.15634655952453613,-0.039804935455322266,0.5065299272537231
0.0,0.0,0.0,-0.10312503576278687,0.07023000717163086,-0.8707514405250549,-0.1033812165260315,0.011825084686279297,-0.4611683487892151,-0.08219975233078003,-0.0049266815185546875,-0.0016875267028808594,0.11617976427078247,0.06879520416259766,-0.866254597902298,0.11374074220657349,-0.0008420944213867188,-0.4629218578338623,0.09471362829208374,0.019391536712646484,0.0035631656646728516,0.13566142320632935,-0.029926776885986328,0.5130832195281982,-0.15633970499038696,-0.03965616226196289,0.5065556764602661
0.0,0.0,0.0,-0.10316765308380127,0.07021808624267578,-0.8707428574562073,-0.10338294506072998,0.011728763580322266,-0.46118319034576416,-0.0821961760520935,-0.004952907562255859,-0.0016988515853881836,0.1161532998085022,0.06879377365112305,-0.8662469983100891,0.11371999979019165,-0.0008883476257324219,-0.4629359245300293,0.09472578763961792,0.01932525634765625,0.0035445690155029297,0.1356683373451233,-0.029782772064208984,0.5131009817123413,-0.15633302927017212,-0.03950643539428711,0.506580114364624
0.0,0.0,0.0,-0.10321009159088135,0.0702066421508789,-0.8707312941551208,-0.10338389873504639,0.01162862777709961,-0.4611961841583252,-0.08219099044799805,-0.004981517791748047,-0.0017080307006835938,0.11612576246261597,0.06878948211669922,-0.8662386536598206,0.11370033025741577,-0.0009403228759765625,-0.46294665336608887,0.09473580121994019,0.019263744354248047,0.0035260915756225586,0.13567525148391724,-0.029643535614013672,0.5131155252456665,-0.15632659196853638,-0.039357662200927734,0.5066025257110596
0.0,0.0,0.0,-0.10325205326080322,0.07019662857055664,-0.8707169890403748,-0.10338342189788818,0.011528491973876953,-0.4612073302268982,-0.08218461275100708,-0.005011081695556641,-0.0017154216766357422,0.11609578132629395,0.06878089904785156,-0.8662307858467102,0.11368036270141602,-0.0009984970092773438,-0.46295368671417236,0.09474396705627441,0.019207477569580078,0.0035082101821899414,0.1356818675994873,-0.029508590698242188,0.5131270885467529,-0.15632057189941406,-0.03921079635620117,0.5066220760345459
0.0,0.0,0.0,-0.10329294204711914,0.07018518447875977,-0.8707016110420227,-0.10338091850280762,0.011426925659179688,-0.46121668815612793,-0.08217662572860718,-0.005042076110839844,-0.0017216205596923828,0.1160619854927063,0.06876754760742188,-0.8662236630916595,0.11365991830825806,-0.0010638236999511719,-0.462956964969635,0.09475022554397583,0.01915597915649414,0.003491997718811035,0.13568836450576782,-0.029376983642578125,0.5131351947784424,-0.15631473064422607,-0.03906536102294922,0.5066385269165039
0.0,0.0,0.0,-0.10333126783370972,0.07017183303833008,-0.8706864416599274,-0.1033775806427002,0.011326789855957031,-0.46122419834136963,-0.08216720819473267,-0.005075931549072266,-0.0017273426055908203,0.11602509021759033,0.06874895095825195,-0.8662174940109253,0.11363911628723145,-0.0011372566223144531,-0.46295666694641113,0.09475505352020264,0.019110679626464844,0.0034786462783813477,0.13569486141204834,-0.029250144958496094,0.513140082359314,-0.15630900859832764,-0.03892230987548828,0.5066518783569336
0.0,0.0,0.0,-0.1033664345741272,0.07015848159790039,-0.8706715404987335,-0.10337239503860474,0.011228084564208984,-0.4612293243408203,-0.08215641975402832,-0.0051097869873046875,-0.0017323493957519531,0.11598628759384155,0.06872701644897461,-0.8662114143371582,0.11361795663833618,-0.0012164115905761719,-0.46295368671417236,0.09475868940353394,0.019071578979492188,0.003468632698059082,0.1357014775276184,-0.02912759780883789,0.5131419897079468,-0.15630316734313965,-0.03878355026245117,0.5066624879837036
0.0,0.0,0.0,-0.10340189933776855,0.0701441764831543,-0.870656818151474,-0.10336565971374512,0.011131763458251953,-0.4612318277359009,-0.08214467763900757,-0.005145549774169922,-0.0017369985580444336,0.11594635248184204,0.06870460510253906,-0.8662045001983643,0.11359721422195435,-0.0013022422790527344,-0.4629483222961426,0.0947611927986145,0.019039154052734375,0.0034623146057128906,0.13570815324783325,-0.029009342193603516,0.5131409168243408,-0.1562972068786621,-0.03864860534667969,0.5066705942153931
