VR_RShoulderTop_X,VR_RShoulderTop_Y,VR_RShoulderTop_Z,VR_RArm_X,VR_RArm_Y,VR_RArm_Z,VR_RElbowOut_X,VR_RElbowOut_Y,VR_RElbowOut_Z,VR_RElbowIn_X,VR_RElbowIn_Y,VR_RElbowIn_Z,VR_RWristOut_X,VR_RWristOut_Y,VR_RWristOut_Z,VR_RWristIn_X,VR_RWristIn_Y,VR_RWristIn_Z,RWrist_X,RWrist_Y,RWrist_Z,VR_RHand2_X,VR_RHand2_Y,VR_RHand2_Z,RMedialHand_X,RMedialHand_Y,RMedialHand_Z,VR_LShoulderTop_X,VR_LShoulderTop_Y,VR_LShoulderTop_Z,VR_LArm_X,VR_LArm_Y,VR_LArm_Z,VR_LElbowOut_X,VR_LElbowOut_Y,VR_LElbowOut_Z,VR_LElbowIn_X,VR_LElbowIn_Y,VR_LElbowIn_Z,VR_LWristIn_X,VR_LWristIn_Y,VR_LWristIn_Z,VR_LWristOut_X,VR_LWristOut_Y,VR_LWristOut_Z,LWrist_X,LWrist_Y,LWrist_Z,VR_LHand2_X,VR_LHand2_Y,VR_LHand2_Z,LMedialHand_X,LMedialHand_Y,LMedialHand_Z,VR_SpineThoracic2_X,VR_SpineThoracic2_Y,VR_SpineThoracic2_Z,VR_Chest_X,VR_Chest_Y,VR_Chest_Z,VR_SpineThoracic12_X,VR_SpineThoracic12_Y,VR_SpineThoracic12_Z,Offset_X,Offset_Y,Offset_Z,VR_WaistBack_X,VR_WaistBack_Y,VR_WaistBack_Z,VR_WaistR_X,VR_WaistR_Y,VR_WaistR_Z,VR_WaistRFront_X,VR_WaistRFront_Y,VR_WaistRFront_Z,RHip_X,RHip_Y,RHip_Z,VR_RThighFrontLow_X,VR_RThighFrontLow_Y,VR_RThighFrontLow_Z,VR_RKneeOut_X,VR_RKneeOut_Y,VR_RKneeOut_Z,VR_RKneeIn_X,VR_RKneeIn_Y,VR_RKneeIn_Z,VR_RShinFrontHigh_X,VR_RShinFrontHigh_Y,VR_RShinFrontHigh_Z,RMidShank_X,RMidShank_Y,RMidShank_Z,RDistalShank_X,RDistalShank_Y,RDistalShank_Z,VR_RAnkleOut_X,VR_RAnkleOut_Y,VR_RAnkleOut_Z,VR_RForefoot5_X,VR_RForefoot5_Y,VR_RForefoot5_Z,VR_RForefoot2_X,VR_RForefoot2_Y,VR_RForefoot2_Z,RPosteriorFoot_X,RPosteriorFoot_Y,RPosteriorFoot_Z,VR_RHeelBack_X,VR_RHeelBack_Y,VR_RHeelBack_Z,VR_WaistL_X,VR_WaistL_Y,VR_WaistL_Z,VR_WaistLFront_X,VR_WaistLFront_Y,VR_WaistLFront_Z,LHip_X,LHip_Y,LHip_Z,VR_LThighFrontLow_X,VR_LThighFrontLow_Y,VR_LThighFrontLow_Z,VR_LKneeOut_X,VR_LKneeOut_Y,VR_LKneeOut_Z,VR_LKneeIn_X,VR_LKneeIn_Y,VR_LKneeIn_Z,VR_LShinFrontHigh_X,VR_LShinFrontHigh_Y,VR_LShinFrontHigh_Z,LMidShank_X,LMidShank_Y,LMidShank_Z,LDistalShank_X,LDistalShank_Y,LDistalShank_Z,VR_LAnkleOut_X,VR_LAnkleOut_Y,VR_LAnkleOut_Z,VR_LForefoot5_X,VR_LForefoot5_Y,VR_LForefoot5_Z,VR_LForefoot2_X,VR_LForefoot2_Y,VR_LForefoot2_Z,LPosteriorFoot_X,LPosteriorFoot_Y,LPosteriorFoot_Z,VR_LHeelBack_X,VR_LHeelBack_Y,VR_LHeelBack_Z,VR_RAnkleIn_X,VR_RAnkleIn_Y,VR_RAnkleIn_Z,VR_LAnkleIn_X,VR_LAnkleIn_Y,VR_LAnkleIn_Z
-157.2401123046875,-160.6513671875,425.029541015625,-251.4833984375,-101.10791015625,273.1492919921875,-288.303466796875,-116.974609375,142.262939453125,-217.62994384765625,-86.40185546875,108.5653076171875,-141.86492919921875,-280.7939453125,102.1300048828125,-163.405029296875,-278.41015625,58.7806396484375,-139.3118896484375,-301.8310546875,81.4365234375,-103.87548828125,-329.35888671875,101.1385498046875,-125.5748291015625,-311.0712890625,29.5037841796875,134.86749267578125,-166.95849609375,433.382568359375,239.55352783203125,-96.83154296875,269.7469482421875,267.37579345703125,-107.48388671875,149.3525390625,186.78582763671875,-80.67041015625,130.7791748046875,140.70526123046875,-270.32080078125,88.844970703125,128.97381591796875,-266.86767578125,139.153076171875,116.34832763671875,-294.05810546875,108.148681640625,82.38104248046875,-315.43798828125,137.33984375,91.68719482421875,-311.36376953125,72.4061279296875,-7.85498046875,-88.57275390625,459.218505859375,-12.082275390625,-229.5341796875,384.624755859375,-13.9774169921875,-30.40380859375,193.424072265625,108.37811279296875,-59.88427734375,91.167724609375,0.0,0.0,0.0,-153.5640869140625,-186.54345703125,55.0855712890625,-154.38568115234375,-203.56982421875,-29.6314697265625,-203.337646484375,-100.3310546875,-106.0479736328125,-132.99810791015625,-223.25634765625,-302.7396240234375,-147.75225830078125,-122.52392578125,-495.84320068359375,-3.6475830078125,-128.7119140625,-508.84478759765625,-95.59698486328125,-183.18505859375,-554.9912719726562,-159.8397216796875,-88.9892578125,-676.3024291992188,-100.6800537109375,-125.7685546875,-815.2815856933594,-128.3406982421875,-60.1845703125,-876.4847106933594,-155.15435791015625,-170.3564453125,-921.3092041015625,-85.65704345703125,-238.43017578125,-905.2320861816406,-136.6849365234375,-62.07177734375,-926.63623046875,-84.93963623046875,-6.85888671875,-904.3943176269531,129.72125244140625,-198.1650390625,45.856201171875,121.94476318359375,-211.06689453125,-32.9713134765625,174.18841552734375,-124.9326171875,-110.8828125,112.20660400390625,-224.310546875,-308.07025146484375,131.29107666015625,-118.4521484375,-496.48004150390625,-11.56036376953125,-137.658203125,-503.0921630859375,79.85650634765625,-178.31298828125,-560.2981567382812,151.53057861328125,-94.73486328125,-679.8974609375,99.91571044921875,-117.03076171875,-830.8928527832031,129.42608642578125,-54.93896484375,-873.4482116699219,157.44036865234375,-162.6728515625,-920.8927612304688,79.20172119140625,-232.150390625,-904.2156982421875,141.76800537109375,-63.51416015625,-928.3072204589844,93.76654052734375,2.92529296875,-906.5236206054688,-56.6787109375,-32.9326171875,-878.2267150878906,56.0390625,-32.30078125,-867.5462036132812
-157.4095458984375,-161.42041015625,424.7698974609375,-251.5233154296875,-100.7255859375,273.4541015625,-288.7874755859375,-115.67724609375,142.5548095703125,-217.95098876953125,-85.48583984375,108.782470703125,-143.3983154296875,-280.33740234375,101.516357421875,-164.9617919921875,-277.43994140625,57.9857177734375,-140.95782470703125,-301.267578125,80.5228271484375,-105.75616455078125,-329.140625,100.15478515625,-127.10064697265625,-310.19921875,28.6351318359375,134.68597412109375,-167.9560546875,433.0867919921875,239.42864990234375,-97.060546875,269.989013671875,267.51898193359375,-107.18505859375,149.5146484375,186.77655029296875,-80.41015625,131.137451171875,141.26922607421875,-270.0771484375,88.2293701171875,129.48638916015625,-266.8916015625,138.5054931640625,116.89117431640625,-293.97314453125,107.3768310546875,82.97406005859375,-315.57958984375,136.393798828125,92.34832763671875,-311.2685546875,71.462890625,-7.88922119140625,-89.59619140625,458.857421875,-12.2437744140625,-230.5146484375,384.0870361328125,-13.9560546875,-31.044921875,193.240234375,108.32720947265625,-60.396484375,90.9892578125,0.0,0.0,0.0,-153.5347900390625,-186.6943359375,54.49853515625,-154.429931640625,-203.3134765625,-30.1728515625,-203.47784423828125,-100.12109375,-106.4791259765625,-133.0509033203125,-223.337890625,-303.15924072265625,-147.79168701171875,-122.99169921875,-496.32568359375,-3.720947265625,-128.68798828125,-509.42138671875,-95.72052001953125,-183.7138671875,-555.589599609375,-159.87554931640625,-89.10595703125,-676.722412109375,-100.7098388671875,-125.34423828125,-815.6833801269531,-128.406494140625,-59.57080078125,-876.7849426269531,-155.18450927734375,-169.70654296875,-921.5792541503906,-85.6341552734375,-237.80517578125,-905.4530944824219,-136.66400146484375,-61.4501953125,-926.9690856933594,-84.9266357421875,-6.24853515625,-904.7554931640625,129.52154541015625,-198.36767578125,45.0966796875,121.74676513671875,-211.0224609375,-33.655029296875,174.09783935546875,-124.74267578125,-111.38818359375,112.00775146484375,-224.2294921875,-308.50006103515625,131.12335205078125,-118.49267578125,-496.93560791015625,-12.0499267578125,-137.833984375,-503.72833251953125,79.65435791015625,-178.22265625,-561.0556640625,151.42327880859375,-94.46923828125,-680.3136596679688,99.80328369140625,-116.490234375,-831.2449035644531,129.35260009765625,-54.33740234375,-873.7310791015625,157.35870361328125,-162.0849609375,-921.1201477050781,79.10345458984375,-231.51171875,-904.4006042480469,141.77606201171875,-62.94580078125,-928.5819702148438,93.72979736328125,3.5458984375,-906.8724060058594,-56.7445068359375,-32.31884765625,-878.5269470214844,55.965576171875,-31.69921875,-867.8290710449219
-157.45172119140625,-162.2978515625,424.6077880859375,-251.52227783203125,-100.416015625,273.751953125,-289.164794921875,-114.50732421875,142.780029296875,-218.28387451171875,-84.61474609375,109.1485595703125,-144.98834228515625,-279.8916015625,100.78564453125,-166.3106689453125,-276.564453125,57.1263427734375,-142.5689697265625,-300.634765625,79.4462890625,-107.5887451171875,-328.8916015625,99.0927734375,-128.62152099609375,-309.287109375,27.642333984375,134.568115234375,-169.3212890625,432.681640625,239.3289794921875,-97.5087890625,270.2349853515625,267.6895751953125,-107.02783203125,149.622314453125,186.9420166015625,-80.400390625,131.486328125,141.930908203125,-269.9326171875,87.67578125,129.9833984375,-266.91357421875,137.82958984375,117.50927734375,-293.9150390625,106.60791015625,83.5462646484375,-315.7451171875,135.57177734375,93.0841064453125,-311.21435546875,70.6785888671875,-7.92315673828125,-90.7646484375,458.4144287109375,-12.41314697265625,-231.5234375,383.654296875,-14.0418701171875,-31.70849609375,193.1112060546875,108.4710693359375,-61.0703125,90.9901123046875,0.0,0.0,0.0,-153.51422119140625,-186.9296875,53.9365234375,-154.43109130859375,-203.1181640625,-30.6846923828125,-203.5767822265625,-100.04052734375,-106.952392578125,-133.093994140625,-223.58056640625,-303.48309326171875,-147.81512451171875,-123.560546875,-496.8338623046875,-3.77276611328125,-128.783203125,-509.93841552734375,-95.67047119140625,-184.23974609375,-556.3053588867188,-159.89324951171875,-89.28125,-677.1215209960938,-100.6923828125,-125.0341796875,-816.0753479003906,-128.4185791015625,-59.06884765625,-877.0451965332031,-155.1727294921875,-169.16845703125,-921.755126953125,-85.58575439453125,-237.267578125,-905.5854187011719,-136.683349609375,-60.904296875,-927.250244140625,-84.95196533203125,-5.7080078125,-904.9794921875,129.5384521484375,-198.7734375,44.4996337890625,121.624755859375,-211.01904296875,-34.29052734375,174.0660400390625,-124.6103515625,-111.7391357421875,111.88134765625,-224.1787109375,-308.96551513671875,130.9666748046875,-118.6767578125,-497.29681396484375,-12.44097900390625,-138.16748046875,-504.277587890625,79.548583984375,-178.38134765625,-561.7080688476562,151.3370361328125,-94.3232421875,-680.6146850585938,99.7574462890625,-116.064453125,-831.5905456542969,129.3333740234375,-53.822265625,-874.0125122070312,157.3616943359375,-161.5361328125,-921.3428039550781,79.06787109375,-230.9638671875,-904.6397705078125,141.7569580078125,-62.3642578125,-928.9107971191406,93.769775390625,4.08740234375,-907.1749877929688,-56.756591796875,-31.81689453125,-878.7872009277344,55.94635009765625,-31.18408203125,-868.1105041503906
-157.58355712890625,-163.263671875,424.2862548828125,-251.66339111328125,-100.20068359375,274.177734375,-289.668212890625,-113.22509765625,143.2193603515625,-218.7183837890625,-83.64501953125,109.669677734375,-146.6346435546875,-279.45947265625,99.8233642578125,-167.853515625,-275.68115234375,56.333740234375,-144.2430419921875,-300.037109375,78.623291015625,-109.507080078125,-328.67822265625,98.1094970703125,-130.09344482421875,-308.3369140625,26.56591796875,134.23565673828125,-170.51123046875,432.419677734375,239.18536376953125,-97.873046875,270.5323486328125,267.78729248046875,-106.86865234375,149.956787109375,186.97845458984375,-80.291015625,131.784912109375,142.38726806640625,-269.71435546875,87.0609130859375,130.43792724609375,-266.94580078125,137.1268310546875,118.11663818359375,-293.83056640625,105.95654296875,84.13446044921875,-315.9501953125,134.5697021484375,93.75201416015625,-310.9892578125,69.9049072265625,-8.0953369140625,-92.009765625,458.137451171875,-12.79718017578125,-232.68798828125,383.2308349609375,-14.05194091796875,-32.3916015625,192.977783203125,108.47210693359375,-61.62841796875,90.804443359375,0.0,0.0,0.0,-153.60797119140625,-187.14697265625,53.3565673828125,-154.49041748046875,-202.95458984375,-31.2825927734375,-203.87109375,-99.96875,-107.258544921875,-133.32501220703125,-223.87939453125,-303.77703857421875,-147.91864013671875,-124.2109375,-497.4161376953125,-3.90673828125,-128.89306640625,-510.4359130859375,-95.7386474609375,-184.72802734375,-556.75048828125,-160.00592041015625,-89.43359375,-677.4437866210938,-100.79656982421875,-124.67578125,-816.4237060546875,-128.542236328125,-58.5224609375,-877.2568664550781,-155.25555419921875,-168.61181640625,-921.9230651855469,-85.6243896484375,-236.70703125,-905.7460632324219,-136.7607421875,-60.33740234375,-927.4714965820312,-85.0360107421875,-5.13232421875,-905.2214050292969,129.42388916015625,-199.078125,44.069580078125,121.45477294921875,-210.947265625,-34.9134521484375,173.78131103515625,-124.67626953125,-112.1134033203125,111.63043212890625,-224.17724609375,-309.44659423828125,130.71539306640625,-118.93994140625,-497.7017822265625,-12.8978271484375,-138.50146484375,-504.80133056640625,79.35723876953125,-178.58447265625,-562.09228515625,151.16998291015625,-94.1767578125,-680.9478759765625,99.66156005859375,-115.64697265625,-832.0331420898438,129.20819091796875,-53.2890625,-874.2752990722656,157.29339599609375,-160.98095703125,-921.5922546386719,78.94842529296875,-230.4140625,-904.8152160644531,141.69720458984375,-61.81591796875,-929.1686706542969,93.64007568359375,4.63330078125,-907.4323425292969,-56.8802490234375,-31.2705078125,-878.9988708496094,55.8211669921875,-30.65087890625,-868.373291015625
-157.5706787109375,-163.96044921875,423.8505859375,-251.574462890625,-99.85498046875,274.3861083984375,-290.12689208984375,-111.93603515625,143.2796630859375,-219.0616455078125,-82.6630859375,109.955322265625,-148.18023681640625,-278.94482421875,98.9185791015625,-169.225341796875,-274.6396484375,55.1546630859375,-145.9249267578125,-299.31005859375,77.506103515625,-111.52032470703125,-328.4482421875,96.78515625,-131.63092041015625,-307.39404296875,25.4210205078125,134.042236328125,-171.7275390625,431.865966796875,239.0809326171875,-98.16455078125,270.6019287109375,268.0245361328125,-106.77294921875,150.068115234375,187.09130859375,-80.1259765625,131.8851318359375,142.9896240234375,-269.47705078125,86.2822265625,131.0257568359375,-266.99755859375,136.31591796875,118.888916015625,-293.779296875,105.1737060546875,84.82763671875,-316.259765625,133.2913818359375,94.478759765625,-310.66357421875,68.6922607421875,-8.06787109375,-93.02099609375,457.6142578125,-12.9556884765625,-233.62548828125,382.63671875,-13.98980712890625,-33.1923828125,192.6221923828125,108.3212890625,-62.12109375,90.7607421875,0.0,0.0,0.0,-153.62176513671875,-187.29150390625,52.5909423828125,-154.5452880859375,-202.720703125,-31.8851318359375,-203.9150390625,-99.75537109375,-107.8521728515625,-133.27728271484375,-223.9423828125,-304.291259765625,-147.865234375,-124.7265625,-498.1474609375,-3.927001953125,-128.9638671875,-511.0802001953125,-95.81622314453125,-185.302734375,-557.36572265625,-160.01824951171875,-89.61474609375,-677.8053588867188,-100.74200439453125,-124.26953125,-816.9012756347656,-128.5435791015625,-57.9306640625,-877.6187133789062,-155.14678955078125,-168.0,-922.2782592773438,-85.5572509765625,-236.06689453125,-906.0594482421875,-136.74859619140625,-59.7265625,-927.8695983886719,-85.0081787109375,-4.52197265625,-905.6178588867188,129.296875,-199.34228515625,43.4251708984375,121.3594970703125,-210.87060546875,-35.7369384765625,173.6942138671875,-124.5546875,-112.7625732421875,111.54345703125,-224.099609375,-310.02069091796875,130.556640625,-119.130859375,-498.35528564453125,-13.18695068359375,-138.826171875,-505.4534912109375,79.356201171875,-178.69189453125,-562.7405395507812,151.094482421875,-94.10302734375,-681.5623779296875,99.6600341796875,-115.12646484375,-832.5414733886719,129.1973876953125,-52.69482421875,-874.6797790527344,157.2818603515625,-160.369140625,-921.9759826660156,78.907470703125,-229.791015625,-905.201171875,141.69189453125,-61.17822265625,-929.5697937011719,93.5975341796875,5.2568359375,-907.8372497558594,-56.881591796875,-30.6787109375,-879.3607177734375,55.81036376953125,-30.056640625,-868.7777709960938
-157.64208984375,-164.88330078125,423.564697265625,-251.55853271484375,-99.4853515625,274.6221923828125,-290.494384765625,-110.880859375,143.59375,-219.46405029296875,-81.65966796875,110.4251708984375,-149.7674560546875,-278.3916015625,98.042236328125,-170.736328125,-273.5927734375,54.418212890625,-147.67657470703125,-298.65234375,76.4893798828125,-113.35675048828125,-328.14794921875,95.56396484375,-133.20477294921875,-306.40966796875,24.296875,133.8636474609375,-172.89990234375,431.440673828125,238.9044189453125,-98.4619140625,270.828369140625,268.15625,-106.57568359375,150.298583984375,187.11767578125,-79.92138671875,132.1881103515625,143.445068359375,-269.169921875,85.486083984375,131.534912109375,-267.07275390625,135.5875244140625,119.498291015625,-293.71484375,104.1614990234375,85.4742431640625,-316.37841796875,132.300048828125,95.1871337890625,-310.5078125,67.535400390625,-8.15130615234375,-94.24951171875,457.2734375,-13.1663818359375,-234.6455078125,382.12060546875,-13.9847412109375,-33.7138671875,192.5595703125,108.2242431640625,-62.521484375,90.5484619140625,0.0,0.0,0.0,-153.71624755859375,-187.39013671875,51.92626953125,-154.6622314453125,-202.48974609375,-32.50390625,-204.08856201171875,-99.47216796875,-108.2269287109375,-133.238525390625,-224.03076171875,-304.6861572265625,-147.93902587890625,-125.25537109375,-498.57025146484375,-3.9932861328125,-129.02099609375,-511.58392333984375,-95.81500244140625,-185.791015625,-557.9861450195312,-160.08258056640625,-89.76123046875,-678.0910034179688,-100.69158935546875,-123.8095703125,-817.3226013183594,-128.567138671875,-57.3076171875,-877.8363952636719,-155.11260986328125,-167.34521484375,-922.5269775390625,-85.55706787109375,-235.39892578125,-906.2536926269531,-136.74346923828125,-59.0654296875,-928.0934448242188,-85.048095703125,-3.84423828125,-905.8653869628906,129.1138916015625,-199.55908203125,42.9051513671875,121.2086181640625,-210.8369140625,-36.41015625,173.590576171875,-124.38720703125,-113.2664794921875,111.3858642578125,-223.98779296875,-310.4720458984375,130.400634765625,-119.185546875,-498.78936767578125,-13.4813232421875,-139.16259765625,-505.95050048828125,79.1553955078125,-178.7822265625,-563.3524780273438,150.99267578125,-93.90673828125,-681.7120361328125,99.630859375,-114.58056640625,-832.8662414550781,129.17431640625,-52.05419921875,-874.9211120605469,157.28271484375,-159.6953125,-922.2212219238281,78.8914794921875,-229.126953125,-905.447998046875,141.719970703125,-60.5263671875,-929.8511047363281,93.6409912109375,5.953125,-908.1005554199219,-56.9051513671875,-30.0556640625,-879.5783996582031,55.78729248046875,-29.416015625,-869.0191040039062
-157.8023681640625,-165.63671875,423.3231201171875,-251.59185791015625,-99.130859375,274.9473876953125,-291.06683349609375,-109.625,144.20556640625,-219.82623291015625,-80.85595703125,110.7486572265625,-151.39544677734375,-277.8046875,97.1351318359375,-172.312744140625,-272.49560546875,53.5897216796875,-149.365966796875,-298.029296875,75.1851806640625,-115.583251953125,-327.880859375,94.4952392578125,-134.8656005859375,-305.328125,23.2281494140625,133.5264892578125,-174.11328125,431.123046875,238.7294921875,-98.91015625,270.946533203125,268.2314453125,-106.36572265625,150.39599609375,187.1710205078125,-79.75341796875,132.550537109375,143.9952392578125,-268.9755859375,84.7862548828125,132.0032958984375,-267.0859375,134.8590087890625,119.9835205078125,-293.71630859375,103.256591796875,86.022216796875,-316.6279296875,131.434814453125,95.9180908203125,-310.478515625,66.684326171875,-8.26483154296875,-95.41015625,456.907470703125,-13.48162841796875,-235.7099609375,381.5933837890625,-13.9530029296875,-34.18408203125,192.3477783203125,108.26611328125,-63.0615234375,90.34814453125,0.0,0.0,0.0,-153.8846435546875,-187.51708984375,51.2730712890625,-154.9359130859375,-202.2412109375,-32.9166259765625,-204.2252197265625,-99.2353515625,-108.6036376953125,-133.22625732421875,-224.201171875,-305.03466796875,-148.04901123046875,-125.85400390625,-499.0015869140625,-4.09759521484375,-129.13916015625,-512.0359497070312,-95.7784423828125,-186.3515625,-558.66455078125,-160.16998291015625,-89.86376953125,-678.3521118164062,-100.71453857421875,-123.4560546875,-817.663818359375,-128.6416015625,-56.69775390625,-878.0280151367188,-155.19171142578125,-166.71142578125,-922.6858215332031,-85.555908203125,-234.7841796875,-906.4291076660156,-136.806884765625,-58.42236328125,-928.2919311523438,-85.085693359375,-3.2314453125,-906.02294921875,128.9002685546875,-199.71728515625,42.28564453125,121.0191650390625,-210.77880859375,-36.9124755859375,173.4346923828125,-124.18505859375,-113.6253662109375,111.17333984375,-223.9365234375,-310.8309326171875,130.1580810546875,-119.36767578125,-499.29266357421875,-13.77313232421875,-139.5908203125,-506.3797607421875,78.9063720703125,-178.947265625,-563.7839965820312,150.8204345703125,-93.82177734375,-682.0916748046875,99.570556640625,-114.03955078125,-833.1695251464844,129.126953125,-51.41650390625,-875.1539001464844,157.2059326171875,-159.044921875,-922.4003295898438,78.816162109375,-228.48291015625,-905.66455078125,141.61474609375,-59.86328125,-930.0435485839844,93.5611572265625,6.5673828125,-908.3770751953125,-56.9796142578125,-29.44580078125,-879.77001953125,55.73992919921875,-28.7783203125,-869.2518920898438
-158.0330810546875,-166.57373046875,423.1082763671875,-251.740234375,-98.8994140625,275.4075927734375,-291.7197265625,-108.4638671875,144.7296142578125,-220.2734375,-80.0966796875,111.053466796875,-153.19769287109375,-277.3037109375,96.2119140625,-173.9169921875,-271.48388671875,52.6881103515625,-151.15899658203125,-297.27001953125,74.2874755859375,-117.43218994140625,-327.44775390625,93.0264892578125,-136.7281494140625,-304.345703125,22.0367431640625,133.1324462890625,-175.4189453125,430.733642578125,238.4163818359375,-99.2373046875,271.18359375,268.1192626953125,-106.25537109375,150.7166748046875,187.1500244140625,-79.7841796875,132.6943359375,144.4825439453125,-268.82373046875,84.01513671875,132.217529296875,-266.853515625,134.122802734375,120.4075927734375,-293.623046875,102.438720703125,86.4757080078125,-316.8232421875,130.1666259765625,96.57373046875,-310.478515625,65.800537109375,-8.4317626953125,-96.6240234375,456.6510009765625,-13.99322509765625,-236.78759765625,381.143798828125,-14.07818603515625,-35.01904296875,192.2796630859375,108.137451171875,-63.69970703125,90.2137451171875,0.0,0.0,0.0,-154.1905517578125,-187.6513671875,50.6514892578125,-155.2198486328125,-202.05615234375,-33.4595947265625,-204.45098876953125,-98.99609375,-108.9560546875,-133.31219482421875,-224.43896484375,-305.39288330078125,-148.24493408203125,-126.51318359375,-499.4810791015625,-4.3023681640625,-129.29833984375,-512.4156494140625,-96.00140380859375,-187.01025390625,-559.0699462890625,-160.287109375,-90.04248046875,-678.501953125,-100.89971923828125,-123.0283203125,-817.8529052734375,-128.7691650390625,-56.138671875,-878.1320495605469,-155.27996826171875,-166.0615234375,-922.8029174804688,-85.648681640625,-234.17822265625,-906.5826110839844,-136.9503173828125,-57.82763671875,-928.3936157226562,-85.229248046875,-2.58935546875,-906.1420593261719,128.7696533203125,-200.06591796875,41.7677001953125,120.677490234375,-210.7451171875,-37.3245849609375,173.2471923828125,-123.88427734375,-114.0721435546875,110.8857421875,-224.00830078125,-311.1468505859375,129.78955078125,-119.6728515625,-499.65277099609375,-14.13592529296875,-140.08154296875,-506.72216796875,78.446533203125,-179.33154296875,-564.107421875,150.517578125,-93.67236328125,-682.2796630859375,99.37841796875,-113.53515625,-833.3877868652344,128.9462890625,-50.79345703125,-875.2578125,157.0809326171875,-158.39208984375,-922.5428466796875,78.6700439453125,-227.8828125,-905.781494140625,141.465576171875,-59.2392578125,-930.1950988769531,93.45458984375,7.234375,-908.459716796875,-57.107177734375,-28.88671875,-879.8740539550781,55.55926513671875,-28.1552734375,-869.3558044433594
-158.146728515625,-167.48193359375,422.737060546875,-251.7308349609375,-98.837890625,275.721435546875,-292.15301513671875,-107.60791015625,144.90576171875,-220.55706787109375,-79.4189453125,111.3323974609375,-154.86529541015625,-276.8291015625,95.2198486328125,-175.43829345703125,-270.4375,51.6954345703125,-152.926025390625,-296.6630859375,73.1131591796875,-119.5382080078125,-327.26171875,91.614013671875,-138.29022216796875,-303.4921875,20.9500732421875,132.96405029296875,-176.78564453125,430.3367919921875,238.17669677734375,-99.73046875,271.457275390625,268.17547607421875,-106.16357421875,150.846435546875,187.19683837890625,-79.91943359375,132.9002685546875,145.04840087890625,-268.68701171875,83.18212890625,132.81402587890625,-267.2373046875,133.32861328125,120.88970947265625,-293.5556640625,101.3431396484375,87.05865478515625,-317.1044921875,128.843994140625,97.44720458984375,-310.18896484375,64.6712646484375,-8.68353271484375,-97.91650390625,456.3543701171875,-14.16162109375,-237.958984375,380.4769287109375,-14.04156494140625,-35.60400390625,192.1893310546875,108.07342529296875,-64.31005859375,90.102783203125,0.0,0.0,0.0,-154.40570068359375,-187.849609375,49.9239501953125,-155.38128662109375,-201.88623046875,-34.0498046875,-204.59869384765625,-98.81787109375,-109.300048828125,-133.30780029296875,-224.6572265625,-305.7467041015625,-148.24053955078125,-127.20947265625,-499.9818115234375,-4.3778076171875,-129.552734375,-512.8601684570312,-96.10748291015625,-187.7119140625,-559.5999755859375,-160.3106689453125,-90.28466796875,-678.7932739257812,-100.9359130859375,-122.81640625,-818.1593627929688,-128.81451416015625,-55.619140625,-878.2928771972656,-155.254638671875,-165.51904296875,-922.9893798828125,-85.61810302734375,-233.6474609375,-906.7171325683594,-136.9715576171875,-57.23974609375,-928.5605163574219,-85.24395751953125,-2.03466796875,-906.2807922363281,128.25189208984375,-200.3984375,40.846435546875,120.46270751953125,-210.6806640625,-38.001953125,173.20477294921875,-123.64501953125,-114.4888916015625,110.72076416015625,-224.12109375,-311.546630859375,129.56195068359375,-119.98193359375,-500.0225830078125,-14.3470458984375,-140.68408203125,-507.11590576171875,78.29718017578125,-179.7392578125,-564.76513671875,150.38482666015625,-93.5751953125,-682.4970703125,99.36834716796875,-113.10986328125,-833.7023620605469,128.95660400390625,-50.27734375,-875.4360656738281,157.07086181640625,-157.8154296875,-922.72900390625,78.66400146484375,-227.28955078125,-905.9525146484375,141.49664306640625,-58.64111328125,-930.3421936035156,93.44183349609375,7.78955078125,-908.676025390625,-57.15252685546875,-28.3671875,-880.0348815917969,55.569580078125,-27.63916015625,-869.5340576171875
